episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,1.0,0.2,0.0,1.0,0.0,0.2,0.3,0.0,0.0,0.0,0.098,0.0,0.018000000000000002,4.004,0.0,0.0,0.049,0.009000000000000001
1.0,1.0,0.6,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.19502000000000003,0.0,0.07582,3.9479599999999997,0.0,0.0,0.09751000000000001,0.03791
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.29106980000000005,0.0,0.0730618,3.9924804,0.0,0.0,0.14553490000000002,0.0365309
3.0,1.0,0.1,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.38615910200000003,0.0,0.080331182,3.936555596,0.0,0.0,0.19307955100000002,0.040165591
4.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.48029751098000006,0.0,0.12752787018,3.98119004004,0.0,0.0,0.24014875549000003,0.06376393509
5.0,1.0,0.3,0.0,1.0,0.0,0.3,0.6,0.0,0.0,0.0,0.5734945358702,0.0,0.1542525914782,4.0453781396396,0.0,0.0,0.2867472679351,0.0771262957391
6.0,1.0,0.6,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.665759590511498,0.0,0.210710065563418,3.988924358243204,0.0,0.0,0.332879795255749,0.105355032781709
7.0,1.0,0.2,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.757101994606383,0.0,0.2266029649077838,3.933035114660772,0.0,0.0,0.3785509973031915,0.1133014824538919
8.0,1.0,0.2,0.0,1.0,0.0,0.2,0.6,0.0,0.0,0.0,0.8475309746603192,0.0,0.24233693525870598,3.997704763514164,0.0,0.0,0.4237654873301596,0.12116846762935299
9.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.9370556649137161,0.0,0.28791356590611894,4.041727715879023,0.0,0.0,0.46852783245685803,0.14395678295305947
10.0,1.0,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0256851082645788,0.0,0.3530344302470578,3.9853104387202327,0.0,0.0,0.5128425541322894,0.1765172151235289
11.0,1.0,0.3,0.0,1.0,0.0,0.3,0.4,0.0,0.0,0.0,1.1134282571819332,0.0,0.3775040859445872,4.00945733433303,0.0,0.0,0.5567141285909666,0.1887520429722936
12.0,1.0,0.1,0.0,1.0,0.0,0.1,0.4,0.0,0.0,0.0,1.200293974610114,0.0,0.3817290450851413,4.033362760989699,0.0,0.0,0.600146987305057,0.19086452254257066
13.0,1.0,0.3,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,1.2862910348640129,0.0,0.40591175463428986,3.9770291333798022,0.0,0.0,0.6431455174320064,0.20295587731714493
14.0,1.0,0.2,0.0,1.0,0.0,0.2,0.6,0.0,0.0,0.0,1.3714281245153728,0.0,0.41985263708794696,4.0412588420460045,0.0,0.0,0.6857140622576864,0.20992631854397348
15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455713843270219,0.0,0.4136541107170675,3.9848462536255447,0.0,0.0,0.7278569216351095,0.20682705535853374
16.0,1.0,0.1,0.0,1.0,0.0,0.1,0.7,0.0,0.0,0.0,1.539156704837517,0.0,0.41751756960989683,4.068997791089289,0.0,0.0,0.7695783524187585,0.20875878480494842
17.0,1.0,0.3,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,1.621765137789142,0.0,0.4413423939137978,4.072307813178395,0.0,0.0,0.810882568894571,0.2206711969568989
18.0,1.0,0.1,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.0,1.7035474864112508,0.0,0.44492896997465986,4.115584735046611,0.0,0.0,0.8517737432056254,0.22246448498732993
19.0,1.0,0.7,0.0,1.0,0.0,0.7,0.2,0.1,0.0,0.0,1.7845120115471382,0.0,0.5084796802749132,4.098428887696145,0.010000000000000002,0.0,0.8922560057735691,0.2542398401374566
20.0,1.0,0.5,0.0,1.0,0.0,0.5,0.4,0.0,0.0,0.0,1.8646668914316669,0.0,0.5513948834721641,4.121444598819184,0.009900000000000003,0.0,0.9323334457158334,0.27569744173608207
21.0,1.0,0.4,0.0,1.0,0.0,0.4,0.1,0.0,0.0,0.0,1.9440202225173502,0.0,0.5838809346374425,4.084230152830991,0.009801000000000002,0.0,0.9720101112586751,0.29194046731872125
22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0225800202921764,0.0,0.576042125291068,4.027387851302681,0.009702990000000002,0.0,1.0112900101460882,0.288021062645534
23.0,1.0,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1003542200892547,0.0,0.6382817040381573,3.971113972789654,0.009605960100000002,0.0,1.0501771100446273,0.31914085201907866
24.0,1.0,0.5,0.0,1.0,0.0,0.5,0.4,0.0,0.0,0.0,2.177350677888362,0.0,0.6798988869977758,3.9954028330617577,0.009509900499000001,0.0,1.088675338944181,0.3399494434988879
25.0,1.0,0.7,0.0,1.0,0.0,0.7,0.0,0.1,0.0,0.0,2.253577171109478,0.0,0.741099898127798,3.93944880473114,0.019414801494010002,0.0,1.126788585554739,0.370549949063899
26.0,1.0,0.7,0.0,1.0,0.0,0.7,0.1,0.1,0.0,0.0,2.329041399398383,0.0,0.80168889914652,3.9040543166838284,0.029220653479069904,0.0,1.1645206996991915,0.40084444957326
27.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3,0.0,0.0,2.403750985404399,0.0,0.8916720101550547,3.8490137735169903,0.058928446944279206,0.0,1.2018754927021995,0.44583600507752735
