episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.049,0.0
1.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15502,0.0,0.0,0.0,0.0,0.0,0.07751,0.0
2.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.21146979999999999,0.0,0.0,0.0,0.0,0.0,0.10573489999999999,0.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307355102,0.0,0.0,0.0,0.0,0.0,0.153677551,0.0
4.0,0.9,0.1,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.015000000000000003,0.37228155098,0.005000000000000001,0.0,0.0,0.0,0.0,0.19364077549,0.0025000000000000005
5.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.009850000000000001,0.42655873547019996,0.0,0.0,0.0,0.0,0.0,0.2182043677351,0.0
6.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0047515000000000005,0.48029314811549795,0.0,0.0,0.0,0.0,0.0,0.24252232405774898,0.0
7.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5334902166343429,0.0,0.0,0.0,0.0,0.0,0.26674510831717146,0.0
8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261553144679994,0.0,0.0,0.0,0.0,0.0,0.3130776572339997,0.0
9.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7078937613233194,0.0,0.0,0.0,0.0,0.0,0.3539468806616597,0.0
10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7988148237100862,0.0,0.0,0.0,0.0,0.0,0.3994074118550431,0.0
11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888266754729852,0.0,0.0,0.0,0.0,0.0,0.4444133377364926,0.0
12.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0061111111111111106,0.944605075384922,0.0061111111111111106,0.0,0.0,0.0,0.0,0.47535809324801653,0.0030555555555555553
13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010499999999999989,1.033159024631073,0.0010499999999999989,0.0,0.0,0.0,0.0,0.5171045123155364,0.0005249999999999994
14.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1008274343847622,0.0,0.0,0.0,0.0,0.0,0.5504137171923811,0.0
15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1878191600409147,0.0,0.0,0.0,0.0,0.0,0.5939095800204574,0.0
16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2739409684405056,0.0,0.0,0.0,0.0,0.0,0.6369704842202528,0.0
17.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3392015587561006,0.0,0.0,0.0,0.0,0.0,0.6696007793780503,0.0
18.0,0.8,0.2,0.0,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.4038095431685396,0.0,0.018000000000000002,0.024000000000000004,0.0,0.0,0.7019047715842698,0.009000000000000001
19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4877714477368542,0.0,0.01582,0.007760000000000003,0.0,0.0,0.7438857238684271,0.00791
20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5708937332594857,0.0,0.0136618,0.0,0.0,0.0,0.7854468666297428,0.0068309
21.0,0.9,0.1,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.005000000000000001,1.6331847959268908,0.005000000000000001,0.011525182,0.0,0.0,0.0,0.8190923979634454,0.008262591
22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714852947967622,0.0,0.00940993018,0.0,0.0,0.0,0.857426473983811,0.00470496509
