episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,-6.154273,-123.24116514401568,-123.24116514401568,-6.154273,0.0,-0.6154273,-12.324116514401569,-12.324116514401569,0.11657599999999999,0.8755502,0.0,0.4984240000000001,2.275028,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,4.984240000000001,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.1,0.65,800000.2,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.049,0.0,3.0,15.6,0.0,0.0,0.0,0.6,0.0,0.0
1.0,-5.418080999999999,-168.34232581830355,-168.63632581830356,-5.418080999999999,0.4,-1.0836161999999998,-33.66846516366071,-33.72726516366071,0.6026816,0.37261179999999994,0.0,0.06634439999999997,0.13268879999999994,0.0,0.0,0.6,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33172199999999985,0.0,0.0,2.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.09933333333333334,0.6481944444444445,1.0,1e-06,0.01,0.01,0.0,0.15502,0.0,0.0,0.0,0.0,0.0,0.07751,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
2.0,-4.792681,-101.65474660911255,-102.11980660911254,-4.792681,0.4,-0.9585362,-20.33094932182251,-20.42396132182251,0.5017964,0.4960332,0.0,0.16722959999999998,0.33445919999999996,0.0,0.0,0.2,0.0,0.0,2.6,0.8,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8361479999999999,0.0,0.0,1.0,0.0,0.2,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.09866666666666667,0.6463888888888889,200000.8,1e-06,0.01,0.01,0.0,0.21146979999999999,0.0,0.0,0.0,0.0,0.0,0.10573489999999999,0.0,3.0,62.4,0.0,0.0,0.0,0.6,0.0,0.0
3.0,-7.282538,-341.89771956617204,-344.012417566172,-7.282538,0.0,-0.7282538,-34.18977195661721,-34.4012417566172,0.16645320000000002,0.7518182,0.0,0.4485468000000001,1.9146720000000002,0.0,0.0,2.7,0.0,0.0,3.4,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,4.485468000000001,0.0,0.0,3.0,0.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.098,0.6445833333333334,600000.4,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.307355102,0.0,0.0,0.0,0.0,0.0,0.153677551,0.0,3.0,31.2,0.0,0.0,0.0,0.6,0.0,0.0
4.0,-4.092772,-216.32643257846772,-218.4779182924677,-4.092772,0.1,-0.4092772,-21.632643257846773,-21.84779182924677,0.20889119999999997,0.7516406,0.1188101,0.33199860000000003,1.5888248,0.0,0.0,0.0,0.0,0.0,2.8,0.4,0.1,0.0,0.0,0.0,1.0,0.4,0.1,0.0,0.0,0.0,0.0,3.319986,0.0,0.0,0.0,0.0,0.6,0.9,0.1,0.2,0.7,0.1,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.09733333333333334,0.6427777777777778,600000.4,0.09071157154407503,0.09524644547700882,0.07200287991762162,0.015000000000000003,0.37228155098,0.005000000000000001,0.0,0.0,0.0,0.0,0.19364077549,0.0025000000000000005,3.0,31.2,0.0,0.0,0.0,0.6,0.0,0.0
5.0,-4.834186,-139.06173199045082,-140.17857664339084,-4.834186,0.4,-0.9668372,-27.812346398090163,-28.03571532867817,0.43116199999999993,0.4933552,0.0,0.237864,0.4050936,0.0,0.0,0.0,0.0,0.0,2.6,0.8,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,1.18932,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.09666666666666668,0.6409722222222223,200000.8,1e-06,0.01,0.01,0.009850000000000001,0.42655873547019996,0.0,0.0,0.0,0.0,0.0,0.2182043677351,0.0,3.0,62.4,0.0,0.0,0.0,0.6,0.0,0.0
6.0,-5.355486,-149.7616083426957,-151.0412845491063,-5.355486,0.4,-1.0710972,-29.95232166853914,-30.208256909821262,0.6026816,0.37261179999999994,0.0,0.06634439999999997,0.13268879999999994,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33172199999999985,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.096,0.6391666666666667,1.0,1e-06,0.01,0.01,0.0047515000000000005,0.48029314811549795,0.0,0.0,0.0,0.0,0.0,0.24252232405774898,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
7.0,-5.3687000000000005,-149.76762142112707,-151.20850086547358,-5.3687000000000005,0.4,-1.0737400000000001,-29.953524284225416,-30.241700173094717,0.6026816,0.37261179999999994,0.0,0.06634439999999997,0.13268879999999994,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33172199999999985,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.09533333333333334,0.6373611111111112,1.0,1e-06,0.01,0.01,0.0,0.5334902166343429,0.0,0.0,0.0,0.0,0.0,0.26674510831717146,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
8.0,-5.370415,-594.3303607758453,-596.997811859017,-5.370415,0.0,-1.0740830000000001,-118.86607215516906,-119.3995623718034,0.151254,0.369503,0.0,0.463746,1.391238,0.0,0.0,2.4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.31873,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.09466666666666668,0.6355555555555555,1.0,1e-06,0.01,0.01,0.0,0.6261553144679994,0.0,0.0,0.0,0.0,0.0,0.3130776572339997,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
9.0,-2.001327,-65.64940130932196,-71.28479913953396,-2.001327,0.1,-0.2001327,-6.564940130932196,-7.128479913953396,0.1354778,0.8769152,0.1188101,0.4952120000000001,2.242908,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,4.952120000000001,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.2959764003753662,250.0,0.094,0.63375,800000.2,0.10000089999999992,0.07400000000000001,0.02400000000000001,0.0,0.7078937613233194,0.0,0.0,0.0,0.0,0.0,0.3539468806616597,0.0,3.0,21.344593,0.1151751,-0.0016362000000000002,0.0,0.6,0.0,0.1
