episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.049,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19502000000000003,0.0,0.0,0.0,0.0,0.0,0.09751000000000001,0.0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29106980000000005,0.0,0.0,0.0,0.0,0.0,0.14553490000000002,0.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38615910200000003,0.0,0.0,0.0,0.0,0.0,0.19307955100000002,0.0
4.0,1.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.005000000000000001,0.47029751098000006,0.0,0.0,0.0,0.0,0.0,0.23764875549000003,0.0
5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635945358702,0.0,0.0,0.0,0.0,0.0,0.2817972679351,0.0
6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655958590511498,0.0,0.0,0.0,0.0,0.0,0.327979295255749,0.0
7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747399004606383,0.0,0.0,0.0,0.0,0.0,0.3736995023031915,0.0
8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379250145603191,0.0,0.0,0.0,0.0,0.0,0.41896250728015955,0.0
9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9275457644147159,0.0,0.0,0.0,0.0,0.0,0.46377288220735796,0.0
10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0162703067705687,0.0,0.0,0.0,0.0,0.0,0.5081351533852844,0.0
11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1041076037028632,0.0,0.0,0.0,0.0,0.0,0.5520538018514316,0.0
12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1910665276658345,0.0,0.0,0.0,0.0,0.0,0.5955332638329173,0.0
13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2771558623891763,0.0,0.0,0.0,0.0,0.0,0.6385779311945882,0.0
14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3623843037652847,0.0,0.0,0.0,0.0,0.0,0.6811921518826424,0.0
