episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.049,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19502000000000003,0.0,0.0,0.0,0.0,0.0,0.09751000000000001,0.0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29106980000000005,0.0,0.0,0.0,0.0,0.0,0.14553490000000002,0.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38615910200000003,0.0,0.0,0.0,0.0,0.0,0.19307955100000002,0.0
4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48029751098000006,0.0,0.0,0.0,0.0,0.0,0.24014875549000003,0.0
5.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.015000000000000003,0.5534945358702001,0.0,0.0,0.0,0.0,0.0,0.2842472679351001,0.0
6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009850000000000001,0.6459595905114981,0.0,0.0,0.0,0.0,0.0,0.32790479525574906,0.0
7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0047515000000000005,0.737499994606383,0.0,0.0,0.0,0.0,0.0,0.37112574730319153,0.0
8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8281249946603192,0.0,0.0,0.0,0.0,0.0,0.4140624973301596,0.0
9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917843744713716,0.0,0.0,0.0,0.0,0.0,0.458921872356858,0.0
10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066653072665788,0.0,0.0,0.0,0.0,0.0,0.5033326536332894,0.0
11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094598654193913,0.0,0.0,0.0,0.0,0.0,0.5472993270969565,0.0
12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1816526676519739,0.0,0.0,0.0,0.0,0.0,0.5908263338259869,0.0
13.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.015000000000000003,1.2478361409754541,0.0,0.0,0.0,0.0,0.0,0.631418070487727,0.0
14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009850000000000001,1.3333577795656997,0.0,0.0,0.0,0.0,0.0,0.6716038897828498,0.0
