episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.098,0.0,0.0,3.964,0.0,0.0,0.049,0.0
1.0,1.0,0.2,0.0,1.0,0.0,0.2,0.3,0.0,0.0,0.0,0.19502000000000003,0.0,0.018000000000000002,3.96836,0.0,0.0,0.09751000000000001,0.009000000000000001
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.29106980000000005,0.0,0.01582,3.9726764,0.0,0.0,0.14553490000000002,0.00791
3.0,1.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.38615910200000003,0.0,0.10366180000000001,3.916949636,0.0,0.0,0.19307955100000002,0.051830900000000006
4.0,1.0,0.4,0.0,1.0,0.0,0.4,0.1,0.0,0.0,0.0,0.48029751098000006,0.0,0.14062518200000002,3.88178013964,0.0,0.0,0.24014875549000003,0.07031259100000001
5.0,1.0,0.3,0.0,1.0,0.0,0.3,0.5,0.0,0.0,0.0,0.5734945358702,0.0,0.16721893018,3.9269623382436,0.0,0.0,0.2867472679351,0.08360946509
6.0,1.0,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.665759590511498,0.0,0.2335467408782,3.871692714861164,0.0,0.0,0.332879795255749,0.1167733704391
7.0,1.0,0.1,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.0,0.757101994606383,0.0,0.239211273469418,3.9169757877125524,0.0,0.0,0.3785509973031915,0.119605636734709
8.0,1.0,0.4,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.0,0.8475309746603192,0.0,0.27481916073472384,3.9018060298354267,0.0,0.0,0.4237654873301596,0.13740958036736192
9.0,1.0,0.1,0.0,1.0,0.0,0.1,0.7,0.0,0.0,0.0,0.9370556649137161,0.0,0.2800709691273766,3.9867879695370725,0.0,0.0,0.46852783245685803,0.1400354845636883
10.0,1.0,0.5,0.0,1.0,0.0,0.5,0.6,0.0,0.0,0.0,1.0256851082645788,0.0,0.3252702594361028,4.050920089841702,0.0,0.0,0.5128425541322894,0.1626351297180514
11.0,1.0,0.3,0.0,1.0,0.0,0.3,0.2,0.0,0.0,0.0,1.1134282571819332,0.0,0.35001755684174174,4.034410888943285,0.0,0.0,0.5567141285909666,0.17500877842087087
12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1.200293974610114,0.0,0.3445173812733243,4.018066780053852,0.0,0.0,0.600146987305057,0.17225869063666216
