episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,-12.292882,-388.5619528215245,-392.5619528215245,-12.292882,0.0,-1.2292882,-38.856195282152456,-39.256195282152454,0.5359256,0.39830600000000005,0.47530039999999996,0.2840743999999999,1.2581992999999998,0.0,0.0,1.9,1.0,2.840743999999999,0.0,0.0,2.0,1.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.554527223110199,500.0,0.1,0.65,0.9999999999999567,0.39361727335033425,0.29079910314083096,0.1104945028424263,0.0,0.098,0.0,0.0,3.964,0.0,0.0,0.049,0.0,3.0,246.80953140000003,1.8997410000000001,0.0124054,0.0052632,0.6,0.0,0.0
1.0,-10.942158,-93.19535876210213,-106.06735876210212,-10.942158,0.0,-1.0942158,-9.319535876210214,-10.606735876210212,0.6090925,0.40745700000000007,0.9505708,0.21090749999999997,0.8736989999999999,0.3044786,6.229119700000001,2.0,2.0,2.109075,2.923434,62.29119700000001,3.0,3.0,0.8,1.0,0.2,0.0,1.0,0.0,0.2,0.3,0.0,0.0,0.554527223110199,500.0,0.09933333333333334,0.6481944444444445,0.9999999999999307,0.78295142012496,0.5562925228178501,0.18859213349223136,0.0,0.19502000000000003,0.0,0.018000000000000002,3.96836,0.0,0.0,0.09751000000000001,0.009000000000000001,3.0,157.4069298,1.1395146,-0.0197781,0.0,0.6,0.0,0.6
2.0,-12.055313000000002,-329.9930820199231,-343.8483620199231,-12.055313000000002,0.0,-1.2055313,-32.999308201992314,-34.384836201992314,0.4938734,0.4062036000000001,0.4753604,0.32612659999999993,1.6568654999999999,0.0,0.0,2.1,2.1,3.261265999999999,0.0,0.0,3.0,3.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.554527223110199,500.0,0.09866666666666667,0.6463888888888889,0.9999999999999496,0.39486576565084464,0.2840124887824058,0.09086178979277612,0.0,0.29106980000000005,0.0,0.01582,3.9726764,0.0,0.0,0.14553490000000002,0.00791,3.0,109.58393589999999,0.7328565,-0.0128738,0.0058824,0.6,0.0,0.4
3.0,-51.566882,-2994.1539790309653,-2997.2070570309656,-51.566882,0.0,-5.1566882,-299.4153979030965,-299.72070570309654,0.5237136000000001,0.39197800000000005,0.2376802,0.2962863999999999,1.4927443999999999,76.36069089999998,7751.6314416,0.0,0.0,2.962863999999999,116.027985,11612.289314999996,0.0,0.0,0.2,1.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,0.0,0.554527223110199,500.0,0.098,0.6445833333333334,1.0,0.20000080000000012,0.138,0.03800000000000001,0.0,0.38615910200000003,0.0,0.10366180000000001,3.916949636,0.0,0.0,0.19307955100000002,0.051830900000000006,3.0,1612.2990898000003,13.710026399999999,0.0907798,0.0,0.6,0.6,0.1
4.0,-35.565139,-1141.4226773282091,-1149.615865184209,-35.565139,0.0,-3.5565139,-114.14226773282091,-114.9615865184209,0.4298255,0.41845699999999997,0.5942005,0.3901744999999999,2.0638991999999994,22.616529200000002,2221.0246221,0.3,0.3,3.901744999999999,60.779003,6195.997141,1.0,1.0,0.5,1.0,0.4,0.0,1.0,0.0,0.4,0.1,0.0,0.0,0.554527223110199,500.0,0.09733333333333334,0.6427777777777778,0.999999999999958,0.4863189577226638,0.36556934714317324,0.1575445644557476,0.0,0.48029751098000006,0.0,0.14062518200000002,3.88178013964,0.0,0.0,0.24014875549000003,0.07031259100000001,3.0,876.3234299,7.252750400000001,0.0690573,0.0,0.6,0.4,0.3
5.0,-9.948924000000002,-64.31918867081991,-88.95294002481994,-9.948924000000002,0.0,-0.9948924000000001,-6.431918867081992,-8.895294002481993,0.7340944000000001,0.3886710000000001,0.9504807999999999,0.08590559999999998,0.6236952,0.025777400000000263,0.0,2.4,2.4,0.8590559999999998,0.11854300000000073,0.0,5.0,5.0,0.8,1.0,0.3,0.0,1.0,0.0,0.3,0.5,0.0,0.0,0.554527223110199,500.0,0.09666666666666668,0.6409722222222223,1.0000000000000298,0.7820604403581142,0.5635225812792779,0.19329080682992933,0.0,0.5734945358702,0.0,0.16721893018,3.9269623382436,0.0,0.0,0.2867472679351,0.08360946509,3.0,135.44593000000003,1.1517510000000002,-0.018401400000000002,0.0,0.6,0.0,1.0
6.0,-41.376402999999996,-1827.4953946722508,-1834.4008725422127,-41.376402999999996,0.0,-4.137640299999999,-182.74953946722508,-183.44008725422128,0.4938734,0.4062036,0.4753604,0.32612659999999993,1.4330639999999994,28.497713899999997,2616.4861723000004,0.0,0.0,3.261265999999999,84.78538,8652.236432000002,0.0,0.0,0.4,1.0,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.554527223110199,500.0,0.096,0.6391666666666667,1.0,0.4000006,0.266,0.066,0.0,0.665759590511498,0.0,0.2335467408782,3.871692714861164,0.0,0.0,0.332879795255749,0.1167733704391,3.0,1210.5115701,10.293465899999998,0.067972,0.0,0.6,0.3,0.0
7.0,-8.786142,-75.3542779491964,-101.60388416949542,-8.786142,0.0,-0.8786142,-7.53542779491964,-10.16038841694954,0.5175276,0.42213080000000003,0.9506608,0.3024724,1.1810569999999996,0.19751260000000004,9.535057600000005,1.9,1.9,3.0247239999999995,1.9751260000000004,95.35057600000005,5.0,5.0,0.8,1.0,0.1,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.554527223110199,500.0,0.09533333333333334,0.6373611111111112,0.9999999999998408,0.7730187365676879,0.5853895000070334,0.23371208404004573,0.0,0.757101994606383,0.0,0.239211273469418,3.9169757877125524,0.0,0.0,0.3785509973031915,0.119605636734709,3.0,144.73481379999998,0.832779,-0.0111261,0.0133334,0.6,0.0,0.3
8.0,-28.654833000000004,-768.2344608763287,-784.5962774916954,-28.654833000000004,0.0,-2.8654833,-76.82344608763287,-78.45962774916954,0.5943114000000002,0.38998790000000005,0.47527040000000004,0.22568859999999993,0.9077655999999997,12.6248457,1449.6425330000002,1.7,1.7,2.2568859999999993,57.890906,6687.093461,2.0,2.0,0.4,1.0,0.4,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.554527223110199,500.0,0.09466666666666668,0.6355555555555555,1.0,0.4000006000000001,0.2659999999999999,0.06600000000000002,0.0,0.8475309746603192,0.0,0.27481916073472384,3.9018060298354267,0.0,0.0,0.4237654873301596,0.13740958036736192,3.0,944.1321975999999,8.028335,0.0768207,0.0,0.6,0.4,0.6
9.0,-22.942453999999998,-149.32108202265727,-185.38385313884316,-22.942453999999998,0.0,-2.2942454,-14.932108202265727,-18.538385313884316,0.7529962000000001,0.3900360000000001,1.0692909,0.06700379999999997,0.4346771999999999,2.6080626,292.63817159999996,3.4,3.4,0.6700379999999998,26.080626,2926.381716,7.0,7.0,0.9,1.0,0.1,0.0,1.0,0.0,0.1,0.7,0.0,0.0,0.554527223110199,500.0,0.094,0.63375,1.0000000000000062,0.886916058225727,0.6186081624627114,0.19801881036162375,0.0,0.9370556649137161,0.0,0.2800709691273766,3.9867879695370725,0.0,0.0,0.46852783245685803,0.1400354845636883,3.0,461.04978,3.9204912,0.009426000000000002,0.0,0.6,0.1,0.9
10.0,-18.613948,-63.24387049016108,-97.93550980215755,-18.613948,0.0,-1.8613948,-6.324387049016108,-9.793550980215755,0.5446597,0.42134600000000005,1.0694409000000002,0.2753403,1.0596866999999999,0.07706570000000026,0.0,2.3,2.3,2.7534029999999996,0.27718000000000087,0.0,6.0,6.0,0.9,1.0,0.5,0.0,1.0,0.0,0.5,0.6,0.0,0.0,0.554527223110199,500.0,0.09333333333333334,0.6319444444444444,1.0000000000000333,0.8888430515063763,0.5968096589148046,0.1609173732101917,0.0,1.0256851082645788,0.0,0.3252702594361028,4.050920089841702,0.0,0.0,0.5128425541322894,0.1626351297180514,3.0,135.44593000000003,1.1517510000000002,-0.017136,0.0,0.6,0.0,1.0
11.0,-24.606871,-459.57329717112515,-478.9077992117627,-24.606871,0.0,-2.4606871000000003,-45.957329717112515,-47.890779921176275,0.47226349999999995,0.4182794,0.7130105999999999,0.34773649999999995,1.6859389,9.407413600000002,886.1171077000001,1.3,1.3,3.4773649999999994,30.778801,2884.3393340000002,2.0,2.0,0.6,1.0,0.3,0.0,1.0,0.0,0.3,0.2,0.0,0.0,0.554527223110199,500.0,0.09266666666666667,0.6301388888888889,0.9999999999999691,0.5926501986912728,0.41644176030158997,0.12590608233213424,0.0,1.1134282571819332,0.0,0.35001755684174174,4.034410888943285,0.0,0.0,0.5567141285909666,0.17500877842087087,3.0,510.95261289999996,4.1458554,0.022881699999999998,0.0,0.6,0.3,0.4
12.0,-5.402024000000001,-274.5363729890602,-293.73947733876616,-5.402024000000001,0.0,-0.5402024000000001,-27.453637298906024,-29.373947733876616,0.6121855000000002,0.3923806000000001,0.5940805,0.20781449999999993,0.9508475999999998,0.0,0.0,1.5,1.5,2.0781449999999992,0.0,0.0,2.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.554527223110199,500.0,0.092,0.6283333333333334,0.9999999999999638,0.4836779899065495,0.35291124023497095,0.1259311082214117,0.0,1.200293974610114,0.0,0.3445173812733243,4.018066780053852,0.0,0.0,0.600146987305057,0.17225869063666216,3.0,77.578372,0.4607004,-0.006777,0.0052632,0.6,0.0,0.4
13.0,-1.3412200000000012,-92.4207718531124,-112.45984515932126,-1.3412200000000012,0.0,-0.13412200000000013,-9.24207718531124,-11.245984515932125,0.5762982999999999,0.4121771000000001,0.9506008000000001,0.24370169999999997,0.8517230999999997,0.0,0.0,1.6,1.6,2.4370169999999995,0.0,0.0,2.0,2.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.554527223110199,500.0,0.09133333333333334,0.6265277777777778,0.999999999999958,0.7869343659545899,0.5546145925372838,0.17604823582619428,0.0,1.2862910348640129,0.0,0.3390722074605911,4.001886112253313,0.0,0.0,0.6431455174320064,0.16953610373029554,3.0,87.43377899999999,0.3455253,-0.0029395000000000003,0.0,0.6,0.0,0.3
