episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.07800000000000001,0.0,0.0,0.0,0.0,0.0,0.03900000000000001,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17522000000000001,0.0,0.0,0.0,0.0,0.0,0.08761000000000001,0.0
2.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2314678,0.0,0.0,0.0,0.0,0.0,0.1157339,0.0
3.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.287153122,0.0,0.0,0.0,0.0,0.0,0.143576561,0.0
4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38228159078,0.0,0.0,0.0,0.0,0.0,0.19114079539,0.0
5.0,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0061111111111111106,0.46534766376108894,0.0061111111111111106,0.0,0.0,0.0,0.0,0.23572938743610003,0.0030555555555555553
6.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0010499999999999989,0.518694187123478,0.0010499999999999989,0.0,0.0,0.0,0.0,0.259872093561739,0.0005249999999999994
7.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5715072452522432,0.0,0.0,0.0,0.0,0.0,0.2857536226261216,0.0
8.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6237921727997207,0.0,0.0,0.0,0.0,0.0,0.31189608639986033,0.0
9.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6955542510717234,0.0,0.0,0.0,0.0,0.0,0.3477771255358617,0.0
