episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,-5.976122999999999,-503.85969831297314,-503.85969831297314,-5.976122999999999,0.2,-1.1952246,-100.77193966259463,-100.77193966259463,0.071045,0.5153994000000001,0.2376802,0.6249549999999999,1.8748649999999998,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.2,0.0,0.0,0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.0,3.1247749999999996,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.2,1.4163442850112915,250.0,0.1,0.65,200000.8,0.20000079999999998,0.138,0.038000000000000006,0.0,0.07800000000000001,0.0,0.018000000000000002,0.0,0.0,0.0,0.004500000000000001,0.03900000000000001,0.009000000000000001,3.0,62.4,0.0,0.0,0.0,0.6,0.0,0.0
1.0,-1.0251109999999999,-395.24323601787904,-395.43073601787904,-1.0251109999999999,0.5,-0.17085183333333331,-65.8738726696465,-65.9051226696465,0.21726736666666668,0.6884011666666666,0.19801683333333334,0.49138229999999994,1.6513822999999999,0.0,0.0,1.5,0.0,0.0,1.6666666666666667,0.5,0.16666666666666666,0.0,0.0,0.0,1.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.9482937999999996,0.0,0.0,2.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,1.4163442850112915,250.0,0.09933333333333334,0.6481944444444445,500000.5,0.16666749999999994,0.11666666666666668,0.03333333333333335,0.0,0.10933333333333334,0.0,0.03248666666666667,0.0,0.0,0.0,0.039,0.05466666666666667,0.016243333333333335,3.0,44.73011816666667,0.15926966666666667,0.0020411666666666664,0.0,0.6666666666666666,0.0,0.0
2.0,-5.418080999999999,-682.0709991410197,-682.6176658076863,-5.418080999999999,0.0,-1.0836161999999998,-136.41419982820395,-136.52353316153727,0.0,0.37261179999999994,0.0,0.5568,1.5312,0.0,0.0,0.6,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.784,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4163442850112915,250.0,0.09866666666666667,0.6463888888888889,1.0,1e-06,0.01,0.01,0.0,0.20733333333333334,0.0,0.030161800000000002,0.0,0.0,0.0,0.0235,0.10366666666666667,0.015080900000000001,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
3.0,-5.0,129.22438396235296,128.98938396235297,-5.0,1.0,-0.5,12.922438396235297,12.898938396235298,0.0,1.0,0.0,0.6727999999999998,3.595999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.727999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4163442850112915,250.0,0.098,0.6445833333333334,1000000.0,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.20533333333333334,0.0,0.027860182000000004,0.0,0.0,0.0,0.10800000000000001,0.10266666666666667,0.013930091000000002,3.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
4.0,-6.715603,-304.972737974902,-306.344737974902,-6.715603,0.7,-0.6715603,-30.497273797490198,-30.634473797490198,0.0,0.8148679,0.0,0.6263999999999998,3.201599999999999,0.0,0.0,2.7,0.0,0.0,2.7,0.3,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,6.2639999999999985,0.0,0.0,3.0,0.0,0.7,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,1.4163442850112915,250.0,0.09733333333333334,0.6427777777777778,700000.3,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.23333333333333334,0.0,0.02558158018,0.0,0.0,0.0,0.1625,0.11666666666666667,0.01279079009,3.0,23.4,0.0,0.0,0.0,0.6,0.0,0.0
5.0,-7.798491,-175.01753491648307,-176.25144982999637,-7.798491,0.6666666666666666,-0.866499,-19.446392768498118,-19.583494425555152,0.08576644444444444,0.8623226666666667,0.13201122222222222,0.600111111111111,2.7654444444444444,0.2746690000000003,0.0,0.7777777777777778,0.0,0.0,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,1.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,5.400999999999999,0.2746690000000003,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,1.4163442850112915,250.0,0.09666666666666668,0.6409722222222223,777778.0,0.10076841905864081,0.1071684127383762,0.06325301183594598,0.0061111111111111106,0.24244444444444443,0.0061111111111111106,0.03443687548931111,0.0,0.0,0.0,0.21366666666666667,0.12427777777777778,0.02027399330021111,3.0,38.028699555555555,0.24967711111111113,0.004796666666666667,0.0,0.6666666666666666,0.0,0.0
6.0,-4.834186,-764.0120568436078,-765.1955012880522,-4.834186,0.2,-0.9668372,-152.80241136872155,-153.03910025761044,0.0,0.49560239999999994,0.0,0.6495999999999998,1.8559999999999994,0.0,0.0,2.0,0.0,0.0,2.0,0.8,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,3.2479999999999993,0.0,0.0,4.0,0.0,0.2,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,1.4163442850112915,250.0,0.096,0.6391666666666667,200000.8,1e-06,0.01,0.01,0.0011111111111111096,0.3204444444444444,0.0010499999999999989,0.032092506734418,0.0,0.0,0.0,0.21816666666666668,0.16077777777777777,0.016571253367209,3.0,62.4,0.0,0.0,0.0,0.6,0.0,0.0
7.0,-3.6515880000000003,-207.4054960920784,-208.7008849809673,-3.6515880000000003,0.6,-0.7303176,-41.48109921841568,-41.740176996193455,0.0,0.7453386,0.0,0.6032,1.6704,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,3.016,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,1.4163442850112915,250.0,0.09533333333333334,0.6373611111111112,600000.4,1e-06,0.01,0.01,0.0,0.35844444444444445,0.0,0.029771581667073818,0.0,0.0,0.0,0.26266666666666666,0.17922222222222223,0.014885790833536909,3.0,31.2,0.0,0.0,0.0,0.6,0.0,0.0
8.0,-5.583596,15.200756563921587,12.478312119477149,-5.583596,0.9,-0.5583596,1.5200756563921587,1.2478312119477148,0.0,0.935719,0.0,0.6495999999999998,3.3872,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,6.495999999999999,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,1.4163442850112915,250.0,0.09466666666666668,0.6355555555555555,900000.1,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.36644444444444446,0.0,0.02747386585040308,0.0,0.0,0.0,0.33716666666666667,0.18322222222222223,0.01373693292520154,3.0,7.8,0.0,0.0,0.0,0.6,0.0,0.0
9.0,2.1980939999999998,-453.3580948288242,-454.484902028008,2.1980939999999998,0.4,0.4396188,-90.67161896576485,-90.8969804056016,0.3087592,0.3799118,0.4752404,0.4176,1.1136,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,2.088,0.0,0.0,0.0,0.0,0.4,0.6,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,1.4163442850112915,250.0,0.094,0.63375,0.9999999999999293,0.38947295286235806,0.3006530982851982,0.11950670218467714,0.0,0.42444444444444446,0.0,0.04519912719189905,0.0,0.0,0.0,0.32166666666666666,0.21222222222222223,0.022599563595949525,3.0,89.48918599999999,0.2303502,-0.0032286000000000003,0.0,0.6,0.0,0.2
