episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,-19.557009,-684.1391225657857,-688.1391225657857,-19.557009,0.0,-1.9557009,-68.41391225657857,-68.81391225657856,0.5237136000000001,0.39197800000000005,0.2376802,0.2962863999999999,1.4927443999999999,2.8614565,291.1001476,0.8,0.8,2.962863999999999,27.226882,2911.001476,1.0,1.0,0.2,1.0,0.4,0.0,1.0,0.0,0.4,0.1,0.0,0.0,1.0971295833587646,500.0,0.1,0.65,1.000000000000042,0.18709322522716518,0.17969389694929122,0.14027834165096284,0.0,0.098,0.0,0.038000000000000006,3.964,0.0,0.0,0.049,0.019000000000000003,3.0,510.5552188,4.341455999999999,0.005485499999999999,0.0,0.6,0.1,0.6
1.0,-4.265148999999999,-40.91361289405011,-61.789612894050116,-4.265148999999999,0.0,-0.4265148999999999,-4.091361289405011,-6.178961289405011,0.7508129000000001,0.3866149000000001,0.9504807999999999,0.06918709999999997,0.45651019999999987,0.02063880000000009,0.0,2.9,2.9,0.6918709999999998,0.05975400000000031,0.0,5.0,5.0,0.8,1.0,0.2,0.0,1.0,0.0,0.2,0.5,0.0,0.0,1.0971295833587646,500.0,0.09933333333333334,0.6481944444444445,1.0000000000000056,0.7759036079313278,0.5749674026370049,0.228553043872118,0.0,0.19502000000000003,0.0,0.05562000000000001,4.00836,0.0,0.0,0.09751000000000001,0.027810000000000005,3.0,117.8076073,1.0017654,-0.012178900000000001,0.0055556,0.6,0.0,0.7
2.0,-17.316078,-353.2800701488117,-363.24699014881173,-17.316078,0.0,-1.7316078000000001,-35.32800701488117,-36.324699014881176,0.4298255,0.4184570000000001,0.5942005,0.39017449999999987,2.2877006999999994,0.0,0.0,1.9,1.9,3.9017449999999987,0.0,0.0,2.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0971295833587646,500.0,0.09866666666666667,0.6463888888888889,1.0,0.5000005000000001,0.3299999999999999,0.08000000000000002,0.0,0.29106980000000005,0.0,0.05306380000000001,3.9922763999999997,0.0,0.0,0.14553490000000002,0.026531900000000004,3.0,54.178372,0.4607004,-0.009756699999999998,0.0,0.6,0.0,0.4
3.0,-13.777931000000002,-66.96286013407425,-90.10025913407424,-13.777931000000002,0.0,-1.3777931000000003,-6.696286013407425,-9.010025913407423,0.7529962000000001,0.3900360000000001,1.0674504999999999,0.06700379999999997,0.4346771999999999,11.018828599999999,563.9953954999999,3.6,2.7,0.6700379999999998,12.324924000000001,626.661552,6.0,5.0,0.9,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0971295833587646,500.0,0.098,0.6445833333333334,0.9999999999999645,0.8868535909188747,0.6058037169873713,0.2131354226768017,0.0,0.38615910200000003,0.0,0.10053316200000001,4.036353635999999,0.0,0.0,0.19307955100000002,0.050266581000000005,3.0,282.48011169999995,2.203062,-0.0380032,0.0,0.6,0.0,0.4
4.0,-15.862141000000001,-404.1356003797767,-408.29879088577667,-15.862141000000001,0.0,-1.5862141,-40.41356003797767,-40.82987908857767,0.5087935,0.3990908,0.3565203,0.3112064999999999,1.4778242999999995,7.571310599999999,286.3944378,0.0,0.0,3.112064999999999,8.401705,318.2160419999999,0.0,0.0,0.3,1.0,0.3,0.0,1.0,0.0,0.3,0.0,0.0,0.0,1.0971295833587646,500.0,0.09733333333333334,0.6427777777777778,1.0,0.3000007,0.20199999999999996,0.05200000000000001,0.0,0.48029751098000006,0.0,0.12752783037999998,3.9799900996399993,0.0,0.0,0.24014875549000003,0.06376391518999999,3.0,234.06660419999997,1.5260766000000001,-0.019094800000000002,0.0,0.6,0.0,0.0
5.0,-38.295455999999994,-1585.8216131635813,-1599.4772632853214,-38.295455999999994,0.0,-3.8295455999999994,-158.58216131635814,-159.94772632853216,0.7675314000000001,0.3845588000000001,0.9504807999999999,0.052468599999999976,0.30604369999999986,58.507881399999995,6622.2976634999995,1.1,1.1,0.5246859999999998,116.46283499999998,13072.525383,2.0,2.0,0.8,1.0,0.7,0.0,1.0,0.0,0.7,0.2,0.0,0.0,1.0971295833587646,500.0,0.09666666666666668,0.6409722222222223,1.0000000000000768,0.7857629406716347,0.5797275218069554,0.25367192280292505,0.0,0.5734945358702,0.0,0.19425255207619996,3.9641901986435992,0.0,0.0,0.2867472679351,0.09712627603809998,3.0,1676.8762173999999,14.2591517,0.2091695,0.0125,0.6,0.7,0.3
6.0,-42.508007,-1831.3957519382884,-1838.8789702656761,-42.508007,0.0,-4.2508007,-183.13957519382885,-183.8878970265676,0.5386337000000001,0.3848652,0.1188401,0.28136629999999985,1.3137031999999993,40.663710099999996,3967.2485366,0.0,0.0,2.8136629999999987,80.28746999999998,7754.242824,0.0,0.0,0.1,1.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,0.0,1.0971295833587646,500.0,0.096,0.6391666666666667,1.0,0.10000089999999999,0.074,0.024000000000000004,0.0,0.665759590511498,0.0,0.28031002655543796,3.908548296657163,0.0,0.0,0.332879795255749,0.14015501327771898,3.0,1195.7553977000002,10.1016615,0.0007303000000000003,0.0,0.6,0.3,0.0
7.0,2.748298000000001,37.5337863967155,11.333449008314702,2.748298000000001,0.0,0.2748298000000001,3.75337863967155,1.1333449008314702,0.7718980000000001,0.39140100000000005,1.1881009999999999,0.04810199999999998,0.2645609999999999,0.0,0.0,1.8,1.8,0.4810199999999998,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0971295833587646,500.0,0.09533333333333334,0.6373611111111112,0.9999999999999055,0.9845790398120879,0.6968629947304728,0.2726335909962654,0.0,0.757101994606383,0.0,0.2755069262898836,3.9534628136905914,0.0,0.0,0.3785509973031915,0.1377534631449418,3.0,135.44593000000003,1.1517510000000002,-0.0194524,0.0,0.6,0.0,1.0
8.0,-8.113525999999998,-60.770360871040104,-88.38420181184678,-8.113525999999998,0.0,-0.8113525999999999,-6.077036087104011,-8.838420181184677,0.7034835,0.39681220000000006,1.0693209,0.11651649999999995,0.35972269999999984,0.061038600000000234,0.0,4.2,4.0,1.1651649999999996,0.08719800000000033,0.0,6.0,5.0,0.9,1.0,0.1,0.0,1.0,0.0,0.1,0.5,0.0,0.0,1.0971295833587646,500.0,0.09466666666666668,0.6355555555555555,1.0000000000000824,0.87301197351346,0.6596959759891033,0.26935122875869266,0.0,0.8475309746603192,0.0,0.2807518570269848,3.9979281855536857,0.0,0.0,0.4237654873301596,0.1403759285134924,3.0,135.44593000000003,1.1517510000000002,-0.0173752,0.0,0.6,0.0,1.0
9.0,-53.058071,-4107.052751708752,-4121.210500783071,-53.058071,0.0,-5.3058071,-410.7052751708752,-412.1210500783071,0.5139308,0.41201740000000003,0.7129806,0.30606919999999993,1.3644275999999997,75.0653711,8165.718723299999,0.8,0.8,3.0606919999999995,143.30394099999998,15416.585572,1.0,1.0,0.6,1.0,0.6,0.0,1.0,0.0,0.6,0.1,0.0,0.0,1.0971295833587646,500.0,0.094,0.63375,1.0,0.6000004000000001,0.394,0.09400000000000001,0.0,0.9370556649137161,0.0,0.33594433845671495,3.961948903698149,0.0,0.0,0.46852783245685803,0.16797216922835748,3.0,1877.2681237000002,15.896837600000001,0.1211087,0.0,0.6,0.6,0.3
