episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,1.0,0.3,0.0,1.0,0.0,0.3,0.4,0.0,0.0,0.0,0.098,0.0,0.027999999999999997,0.064,0.0,0.0,0.049,0.013999999999999999
1.0,1.0,0.2,0.0,1.0,0.0,0.2,0.3,0.0,0.0,0.0,0.19502000000000003,0.0,0.04572,0.10736,0.0,0.0,0.09751000000000001,0.02286
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.29106980000000005,0.0,0.0432628,0.1502864,0.0,0.0,0.14553490000000002,0.0216314
3.0,1.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.38615910200000003,0.0,0.13083017200000002,0.13278353599999998,0.0,0.0,0.19307955100000002,0.06541508600000001
4.0,1.0,0.4,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.48029751098000006,0.0,0.16752187028000004,0.11545570063999998,0.0,0.0,0.24014875549000003,0.08376093514000002
5.0,1.0,0.3,0.0,1.0,0.0,0.3,0.5,0.0,0.0,0.0,0.5734945358702,0.0,0.19384665157720005,0.19830114363359996,0.0,0.0,0.2867472679351,0.09692332578860002
6.0,1.0,0.6,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.665759590511498,0.0,0.24990818506142803,0.18031813219726395,0.0,0.0,0.332879795255749,0.12495409253071402
7.0,1.0,0.1,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.0,0.757101994606383,0.0,0.2554091032108137,0.2625149508752913,0.0,0.0,0.3785509973031915,0.12770455160540686
8.0,1.0,0.4,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.0,0.8475309746603192,0.0,0.2908550121787056,0.2838898013665384,0.0,0.0,0.4237654873301596,0.1454275060893528
9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9370556649137161,0.0,0.28594646205691854,0.405050903352873,0.0,0.0,0.46852783245685803,0.14297323102845927
10.0,1.0,0.5,0.0,1.0,0.0,0.5,0.8,0.0,0.0,0.0,1.0256851082645788,0.0,0.33108699743634934,0.5450003943193443,0.0,0.0,0.5128425541322894,0.16554349871817467
11.0,1.0,0.3,0.0,1.0,0.0,0.3,0.2,0.0,0.0,0.0,1.1134282571819332,0.0,0.35577612746198584,0.563550390376151,0.0,0.0,0.5567141285909666,0.17788806373099292
12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1.200293974610114,0.0,0.35021836618736596,0.5819148864723894,0.0,0.0,0.600146987305057,0.17510918309368298
13.0,1.0,0.1,0.0,1.0,0.0,0.1,0.3,0.0,0.0,0.0,1.2862910348640129,0.0,0.3547161825254923,0.6200957376076656,0.0,0.0,0.6431455174320064,0.17735809126274615
14.0,1.0,0.4,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,1.3714281245153728,0.0,0.3891690207002374,0.5978947802315889,0.0,0.0,0.6857140622576864,0.1945845103501187
15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,1.455713843270219,0.0,0.38327733049323504,0.695915832429273,0.0,0.0,0.7278569216351095,0.19163866524661752
16.0,1.0,0.4,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,1.539156704837517,0.0,0.41744455718830265,0.7529566741049802,0.0,0.0,0.7695783524187585,0.20872227859415132
17.0,1.0,0.5,0.0,1.0,0.0,0.5,0.6,0.0,0.0,0.0,1.621765137789142,0.0,0.4612701116164196,0.8494271073639305,0.0,0.0,0.810882568894571,0.2306350558082098
18.0,1.0,0.3,0.0,1.0,0.0,0.3,0.7,0.0,0.0,0.0,1.7035474864112508,0.0,0.48465741050025546,0.9649328362902911,0.0,0.0,0.8517737432056254,0.24232870525012773
19.0,1.0,0.2,0.0,1.0,0.0,0.2,0.7,0.0,0.0,0.0,1.7845120115471382,0.0,0.4978108363952529,1.0792835079273884,0.0,0.0,0.8922560057735691,0.24890541819762646
20.0,1.0,0.6,0.0,1.0,0.0,0.6,0.7,0.0,0.0,0.0,1.8646668914316669,0.0,0.5508327280313003,1.1924906728481144,0.0,0.0,0.9323334457158334,0.2754163640156502
21.0,1.0,0.4,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.0,1.9440202225173502,0.0,0.5833244007509873,1.2045657661196332,0.0,0.0,0.9720101112586751,0.2916622003754937
22.0,1.0,0.6,0.0,1.0,0.0,0.6,0.5,0.0,0.0,0.0,2.0225800202921764,0.0,0.6354911567434776,1.276520108458437,0.0,0.0,1.0112900101460882,0.3177455783717388
23.0,1.0,0.7,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,2.1003542200892547,0.0,0.6971362451760428,1.2477549073738525,0.0,0.0,1.0501771100446273,0.3485681225880214
24.0,1.0,0.4,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,2.177350677888362,0.0,0.7281648827242824,1.219277358300114,0.0,0.0,1.088675338944181,0.3640824413621412
25.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,2.253577171109478,0.0,0.7688832338970396,1.3910845847171127,0.0,0.0,1.126788585554739,0.3844416169485198
26.0,1.0,0.4,0.0,1.0,0.0,0.4,0.1,0.0,0.0,0.0,2.329041399398383,0.0,0.7991944015580692,1.3811737388699417,0.0,0.0,1.1645206996991915,0.3995972007790346
27.0,1.0,0.6,0.0,1.0,0.0,0.6,0.0,0.1,0.0,0.0,2.403750985404399,0.0,0.8492024575424886,1.3513620014812422,0.010000000000000002,0.0,1.2018754927021995,0.4246012287712443
28.0,1.0,0.9,0.0,1.0,0.0,0.9,0.1,0.2,0.0,0.0,2.4777134755503547,0.0,0.9287104329670637,1.3418483814664297,0.029900000000000006,0.0,1.2388567377751774,0.46435521648353184
29.0,1.0,0.7,0.0,1.0,0.0,0.7,0.2,0.1,0.0,0.0,2.550936340794851,0.0,0.987423328637393,1.3524298976517655,0.03960100000000001,0.0,1.2754681703974255,0.4937116643186965
30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,2.6234269773869023,0.0,0.9755490953510191,1.3629055986752479,0.03920499000000001,0.0,1.3117134886934512,0.48777454767550954
31.0,1.0,0.6,0.0,1.0,0.0,0.6,0.6,0.0,0.0,0.0,2.695192707613033,0.0,1.0237936043975089,1.4532765426884955,0.038812940100000005,0.0,1.3475963538065165,0.5118968021987544
32.0,1.0,0.7,0.0,1.0,0.0,0.7,0.2,0.1,0.0,0.0,2.7662407805369025,0.0,1.081555668353534,1.4627437772616105,0.04842481069900001,0.0,1.3831203902684512,0.540777834176767
33.0,1.0,0.2,0.0,1.0,0.0,0.2,0.5,0.0,0.0,0.0,2.8365783727315335,0.0,1.0887401116699986,1.5321163394889945,0.04794056259201001,0.0,1.4182891863657667,0.5443700558349993
34.0,1.0,0.5,0.0,1.0,0.0,0.5,0.8,0.0,0.0,0.0,2.906212589004218,0.0,1.1258527105532987,1.6607951760941044,0.04746115696608991,0.0,1.453106294502109,0.5629263552766494
35.0,1.0,0.4,0.0,1.0,0.0,0.4,0.3,0.0,0.0,0.0,2.9751504631141756,0.0,1.1525941834477658,1.6881872243331635,0.046986545396429005,0.0,1.4875752315570878,0.5762970917238829
36.0,1.0,0.3,0.0,1.0,0.0,0.3,0.2,0.0,0.0,0.0,3.0433989584830337,0.0,1.169068241613288,1.6953053520898318,0.046516679942464716,0.0,1.5216994792415168,0.584534120806644
37.0,1.0,0.7,0.0,1.0,0.0,0.7,0.0,0.1,0.0,0.0,3.110964968898203,0.0,1.2253775591971552,1.6623522985689334,0.05605151314304007,0.0,1.5554824844491015,0.6126887795985776
38.0,1.0,0.4,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,3.177855319209221,0.0,1.2511237836051836,1.6297287755832441,0.05549099801160967,0.0,1.5889276596046105,0.6255618918025918
39.0,1.0,0.4,0.0,1.0,0.0,0.4,0.2,0.0,0.0,0.0,3.2440767660171286,0.0,1.2766125457691317,1.6374314878274117,0.05493608803149357,0.0,1.6220383830085643,0.6383062728845659
40.0,1.0,0.7,0.0,1.0,0.0,0.7,0.2,0.0,0.0,0.0,3.309635998356957,0.0,1.3318464203114404,1.6450571729491374,0.054386727151178635,0.0,1.6548179991784786,0.6659232101557202
41.0,1.0,0.6,0.0,1.0,0.0,0.6,0.8,0.0,0.0,0.0,3.3745396383733874,0.0,1.3765279561083261,1.7726066012196462,0.053842859879666846,0.0,1.6872698191866937,0.6882639780541631
