episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,-5.418080999999999,-458.449621273326,-458.449621273326,-5.418080999999999,0.0,-1.0836161999999998,-91.6899242546652,-91.6899242546652,0.6026816,0.37261179999999994,0.0,0.2173183999999999,0.5045717999999998,0.0,0.0,0.6,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0865919999999996,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.1,0.65,1.0,1e-06,0.01,0.01,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.049,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
1.0,-5.359248,-613.9464176619845,-614.4364176619846,-5.359248,0.0,-1.0718496,-122.7892835323969,-122.88728353239692,0.4614127999999999,0.36725579999999997,0.0,0.35858719999999994,0.7164749999999998,0.0,0.0,0.6,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7929359999999996,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.09933333333333334,0.6481944444444445,1.0,1e-06,0.01,0.01,0.0,0.19502000000000003,0.0,0.0,0.0,0.0,0.0,0.09751000000000001,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
2.0,-2.841109,-456.2793691886561,-458.2295691886561,-2.841109,0.0,-0.2841109,-45.627936918865615,-45.822956918865614,0.21463400076272982,0.7208145196254522,0.1188101,0.6053659992372702,2.704906394660891,0.0,0.0,2.7,0.0,0.0,2.7,0.3,0.1,0.0,0.0,0.0,1.0,0.3,0.1,0.0,0.0,0.0,0.0,6.053659992372702,0.0,0.0,3.0,0.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.09866666666666667,0.6463888888888889,600000.4,0.10000089999999995,0.07400000000000001,0.024000000000000007,0.0,0.29106980000000005,0.0,0.0,0.0,0.0,0.0,0.14553490000000002,0.0,3.0,31.2,0.0,0.0,0.0,0.6,0.0,0.0
3.0,-5.5921590000000005,-136.64333882528624,-139.55403682528623,-5.5921590000000005,0.0,-0.5592159000000001,-13.664333882528624,-13.955403682528623,0.05828799999999999,0.9377751,0.0,0.7617120000000001,3.92712,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,7.617120000000001,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.098,0.6445833333333334,900000.1,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.38615910200000003,0.0,0.0,0.0,0.0,0.0,0.19307955100000002,0.0,3.0,7.8,0.0,0.0,0.0,0.6,0.0,0.0
4.0,-6.761208,-265.05801353334743,-268.9196045533474,-6.761208,0.0,-0.6761208,-26.505801353334743,-26.891960455334743,0.2004556,0.8097272999999999,0.0,0.6195444,2.6813356999999995,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,6.195444,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.09733333333333334,0.6427777777777778,700000.3,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.48029751098000006,0.0,0.0,0.0,0.0,0.0,0.24014875549000003,0.0,3.0,23.4,0.0,0.0,0.0,0.6,0.0,0.0
5.0,-5.355486,-419.90839720571813,-422.3098847606181,-5.355486,0.0,-1.0710972,-83.98167944114363,-84.46197695212362,0.6026816,0.37261179999999994,0.0,0.2173183999999999,0.5045717999999998,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0865919999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.09666666666666668,0.6409722222222223,1.0,1e-06,0.01,0.01,0.0,0.5734945358702,0.0,0.0,0.0,0.0,0.0,0.2867472679351,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
6.0,-5.3687000000000005,-419.9144102841496,-422.7818829635006,-5.3687000000000005,0.0,-1.0737400000000001,-83.98288205682992,-84.55637659270012,0.6026816,0.37261179999999994,0.0,0.2173183999999999,0.5045717999999998,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0865919999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.096,0.6391666666666667,1.0,1e-06,0.01,0.01,0.0,0.665759590511498,0.0,0.0,0.0,0.0,0.0,0.332879795255749,0.0,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
7.0,3.52925,-373.26182415818823,-376.59062211074576,3.52925,0.0,0.7058500000000001,-74.65236483163764,-75.31812442214915,0.40005160305091925,0.37323727850180904,0.4752404,0.41994839694908076,0.9505459877963229,0.0,0.0,0.2,0.0,0.0,0.8,0.4,0.4,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,2.0997419847454037,0.0,0.0,1.0,0.0,0.6,1.0,0.2,0.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0847704410552979,250.0,0.09533333333333334,0.6373611111111112,200000.8,0.39000825383243554,0.2865882528424263,0.13979226326942445,0.0,0.757101994606383,0.0,0.018000000000000002,0.0,0.0,0.0,0.3785509973031915,0.009000000000000001,3.0,85.378372,0.4607004,-0.0056558,0.0,0.6,0.0,0.4
8.0,-5.379166,-925.3065498545511,-929.092059827583,-5.379166,0.0,-1.0758332,-185.06130997091023,-185.8184119655166,0.151254,0.369503,0.0,0.668746,2.0062379999999997,0.0,0.0,2.4,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.34373,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0847704410552979,250.0,0.09466666666666668,0.6355555555555555,1.0,1e-06,0.01,0.01,0.0,0.8475309746603192,0.0,0.01582,0.0,0.0,0.0,0.4237654873301596,0.00791,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
9.0,-5.818096,-272.1828810488975,-276.4521759221991,-5.818096,0.0,-1.1636191999999999,-54.4365762097795,-55.29043518443982,0.3283828015254596,0.5650504392509046,0.2376202,0.4916171984745403,1.4233971923727018,0.07200200000000034,0.0,0.6,0.0,0.0,0.8,0.4,0.2,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.0,0.0,0.0,2.4580859923727014,0.07200200000000034,0.0,1.0,0.0,0.6,1.0,0.4,0.0,1.0,0.0,0.4,0.0,0.0,0.0,1.0847704410552979,250.0,0.094,0.63375,400000.6,0.20000079999999992,0.138,0.03800000000000001,0.0,0.9370556649137161,0.0,0.05366180000000001,0.0,0.0,0.0,0.46852783245685803,0.026830900000000005,3.0,76.1678438,0.38237960000000004,-0.0053508,0.0,0.6,0.0,0.0
