episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.049,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19502000000000003,0.0,0.0,0.0,0.0,0.0,0.09751000000000001,0.0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29106980000000005,0.0,0.0,0.0,0.0,0.0,0.14553490000000002,0.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38615910200000003,0.0,0.0,0.0,0.0,0.0,0.19307955100000002,0.0
4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48029751098000006,0.0,0.0,0.0,0.0,0.0,0.24014875549000003,0.0
5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5734945358702,0.0,0.0,0.0,0.0,0.0,0.2867472679351,0.0
6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665759590511498,0.0,0.0,0.0,0.0,0.0,0.332879795255749,0.0
7.0,1.0,0.2,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.757101994606383,0.0,0.018000000000000002,0.0,0.0,0.0,0.3785509973031915,0.009000000000000001
8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8475309746603192,0.0,0.01582,0.0,0.0,0.0,0.4237654873301596,0.00791
9.0,1.0,0.4,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.9370556649137161,0.0,0.05366180000000001,0.0,0.0,0.0,0.46852783245685803,0.026830900000000005
10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256851082645788,0.0,0.051125182000000005,0.0,0.0,0.0,0.5128425541322894,0.025562591000000003
11.0,1.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.005000000000000001,1.1034282571819332,0.0,0.04861393018,0.0,0.0,0.0,0.5542141285909665,0.02430696509
12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.190393974610114,0.0,0.0461277908782,0.0,0.0,0.0,0.595196987305057,0.0230638954391
13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276490034864013,0.0,0.043666512969418,0.0,0.0,0.0,0.6382450174320065,0.021833256484709
14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361725134515373,0.0,0.04122984783972382,0.0,0.0,0.0,0.6808625672576865,0.02061492391986191
