episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,-19.557009,-684.1391225657857,-812.8991225657855,-19.557009,0.0,-1.9557009,-68.41391225657857,-81.28991225657856,0.5237136000000001,0.39197800000000005,0.2376802,0.2962863999999999,1.4927443999999999,2.8614565,291.1001476,0.8,0.8,2.962863999999999,27.226882,2911.001476,1.0,1.0,0.2,1.0,0.4,0.0,1.0,0.0,0.4,0.1,0.0,0.0,1.0971295833587646,500.0,0.1,0.65,1.000000000000042,0.18709322522716518,0.17969389694929122,0.14027834165096284,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,510.5552188,4.341455999999999,0.005485499999999999,0.0,0.6,0.1,0.6
1.0,-4.2654119999999995,-40.913914126288546,-171.99391412628856,-4.2654119999999995,0.0,-0.42654119999999995,-4.091391412628854,-17.199391412628856,0.7508129000000001,0.3866149000000001,0.9504807999999999,0.06918709999999997,0.45651019999999987,0.02063880000000009,0.0,2.9,2.9,0.6918709999999998,0.05975400000000031,0.0,5.0,5.0,0.8,1.0,0.2,0.0,1.0,0.0,0.2,0.5,0.0,0.0,1.0971295833587646,500.0,0.09933333333333334,0.6481944444444445,0.9999999999999547,0.7759075360264303,0.5749642556607724,0.22855847251415257,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,117.82009539999999,1.0018716,-0.012179100000000002,0.0055556,0.6,0.0,0.7
2.0,-17.316078,-353.2800701488117,-458.6800701488117,-17.316078,0.0,-1.7316078000000001,-35.32800701488117,-45.86800701488117,0.4298255,0.4184570000000001,0.5942005,0.39017449999999987,2.2877006999999994,0.0,0.0,1.9,1.9,3.9017449999999987,0.0,0.0,2.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0971295833587646,500.0,0.09866666666666667,0.6463888888888889,1.0,0.5000005000000001,0.3299999999999999,0.08000000000000002,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,54.178372,0.4607004,-0.009756699999999998,0.0,0.6,0.0,0.4
3.0,-13.853947000000002,-68.81579011126664,-220.41579011126663,-13.853947000000002,0.0,-1.3853947000000002,-6.8815790111266635,-22.041579011126665,0.7529962000000001,0.3900360000000001,1.0674504999999999,0.06700379999999997,0.4346771999999999,11.2957151,596.5488924,3.6,2.7,0.6700379999999998,12.633213000000001,662.832104,6.0,5.0,0.9,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0971295833587646,500.0,0.098,0.6445833333333334,1.000000000000001,0.8866940017176628,0.6063207932412624,0.2132212879359722,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,286.09716699999996,2.2338195,-0.038125599999999996,0.0,0.6,0.0,0.4
4.0,-16.003966,-406.69343692201153,-524.6134369220116,-16.003966,0.0,-1.6003965999999998,-40.66934369220115,-52.46134369220116,0.5087935,0.3990908,0.3565203,0.3112064999999999,1.4778242999999995,8.087993399999998,347.1561287999998,0.0,0.0,3.112064999999999,8.975797,385.72903199999985,0.0,0.0,0.3,1.0,0.3,0.0,1.0,0.0,0.3,0.0,0.0,0.0,1.0971295833587646,500.0,0.09733333333333334,0.6427777777777778,1.0,0.3000007,0.20199999999999996,0.05200000000000001,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,240.8179032,1.5834855,-0.020174599999999997,0.0,0.6,0.0,0.0
5.0,-38.297108,-1586.0514948483765,-1739.3314948483762,-38.297108,0.0,-3.8297108,-158.60514948483765,-173.93314948483763,0.7675314000000001,0.3845588000000001,0.9504807999999999,0.052468599999999976,0.30604369999999986,58.51081429999999,6622.0034556,1.1,1.1,0.5246859999999998,116.47273399999999,13071.969616999999,2.0,2.0,0.8,1.0,0.7,0.0,1.0,0.0,0.7,0.2,0.0,0.0,1.0971295833587646,500.0,0.09666666666666668,0.6409722222222223,0.9999999999999757,0.7854191968109131,0.5821476122438909,0.2575580502748489,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,1676.8762173999999,14.2591517,0.2091695,0.0125,0.6,0.7,0.3
6.0,-42.581857,-1838.2459486039472,-1997.2059486039475,-42.581857,0.0,-4.2581857,-183.8245948603947,-199.72059486039475,0.5386337000000001,0.3848652,0.1188401,0.28136629999999985,1.3137031999999993,41.3257474,3941.7876082999996,0.0,0.0,2.8136629999999987,80.586409,7674.601849000001,0.0,0.0,0.1,1.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,0.0,1.0971295833587646,500.0,0.096,0.6391666666666667,1.0,0.10000089999999999,0.074,0.024000000000000004,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,1199.2709235000002,10.1315554,-0.0007864999999999984,0.0,0.6,0.3,0.0
7.0,2.746431999999999,37.533258602146084,-79.86674139785391,2.746431999999999,0.0,0.2746431999999999,3.7533258602146082,-7.986674139785391,0.7718980000000001,0.39140100000000005,1.1881009999999999,0.04810199999999998,0.2645609999999999,0.0,0.0,1.8,1.8,0.4810199999999998,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0971295833587646,500.0,0.09533333333333334,0.6373611111111112,0.9999999999999123,0.9846404266357421,0.6983481578528883,0.27593338459730143,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,135.44593000000003,1.1517510000000002,-0.0194524,0.0,0.6,0.0,1.0
8.0,-12.749464000000003,16.70379959739865,-125.21620040260134,-12.749464000000003,0.0,-1.2749464000000004,1.670379959739865,-12.521620040260135,0.6885634,0.4039250000000001,1.188161,0.13143659999999996,0.3895628999999999,0.11875400000000047,0.0,4.2,4.2,1.3143659999999997,0.2880850000000006,0.0,6.0,6.0,1.0,1.0,0.3,0.0,1.0,0.0,0.3,0.6,0.0,0.0,1.0971295833587646,500.0,0.09466666666666668,0.6355555555555555,0.9999999999999991,0.970009640753269,0.7462787921726705,0.324373714774847,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,135.44593000000003,1.1517510000000002,-0.0172819,0.0,0.6,0.0,1.0
9.0,-53.058071,-4107.052751708752,-4249.492751708753,-53.058071,0.0,-5.3058071,-410.7052751708752,-424.94927517087524,0.5139308,0.41201740000000003,0.7129806,0.30606919999999993,1.3644275999999997,75.0653711,8165.718723299999,0.8,0.8,3.0606919999999995,143.30394099999998,15416.585572,1.0,1.0,0.6,1.0,0.6,0.0,1.0,0.0,0.6,0.1,0.0,0.0,1.0971295833587646,500.0,0.094,0.63375,1.0,0.6000004000000001,0.394,0.09400000000000001,0.0,9.74,0.0,6.84,4.0,0.92,0.0,4.87,3.42,3.0,1877.2681237000002,15.896837600000001,0.1211087,0.0,0.6,0.6,0.3
