episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,2.4373310000000004,-122.94142679661115,-122.94142679661115,2.4373310000000004,0.4,0.48746620000000007,-24.58828535932223,-24.58828535932223,0.3490348,0.5123178,0.16123046875,0.4176,1.6704,0.0,392.2324084,0.0,0.0,0.0,0.6,0.4,0.2,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.0,0.0,0.0,2.088,0.0,980.581021,0.0,0.0,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.1,0.65,400000.6,0.17510194803910256,0.16847918975353243,0.14318595576286317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,322.72921959999996,2.47899,0.0440648,0.0,1.0,0.2,0.0
1.0,-1.321588,-87.66482994080152,-87.66482994080152,-1.321588,0.6,-0.2643176,-17.532965988160306,-17.532965988160306,0.2517446,0.6867442,0.23849609374999997,0.38452559999999997,1.1733255999999999,0.0,839.3369656000001,0.0,0.0,0.0,1.2,0.4,0.2,0.0,0.0,0.0,1.0,0.4,0.2,0.0,0.0,0.0,0.0,1.9226279999999998,0.0,1049.171207,0.0,0.0,0.6,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6,1.0650646686553955,250.0,0.09933333333333334,0.6481944444444445,600000.4,0.18579784880714417,0.17255238878726958,0.11977953600883484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,320.8930476,2.5960294,0.0309154,0.0,1.0,0.2,0.0
2.0,4.5955639999999995,-35.47687404188783,-35.47687404188783,4.5955639999999995,0.6,0.9191128,-7.095374808377566,-7.095374808377566,0.5882296,0.31693580000000005,0.40205078125,0.15252559999999998,0.5834512,0.0,1700.6393251999998,0.4,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,0.7626279999999999,0.0,2117.298532,1.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.09866666666666667,0.6463888888888889,200000.8,0.4000006000000001,0.266,0.06600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,640.7009766,5.1828313999999995,0.0839554,0.0,1.0,0.4,0.0
3.0,-6.878915999999999,-402.1760991288509,-402.1760991288509,-6.878915999999999,0.0,-0.6878915999999999,-40.217609912885095,-40.217609912885095,0.08190159999999999,0.7769147000000001,24.280615234375,0.5262,2.8509,0.0,1116.2567925,0.7,0.0,0.0,1.7,0.2,0.0,0.1,0.0,0.0,1.0,0.2,0.0,0.1,0.0,0.0,0.0,5.262,0.0,1240.285325,1.0,0.0,0.8,0.9,0.1,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.098,0.6445833333333334,700000.3,0.10000089999999992,0.07900000000000001,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,168.716896,1.3020144,0.0159557,0.0,1.0,0.1,0.0
4.0,-5.821562999999999,-650.1760632576842,-650.1760632576842,-5.821562999999999,0.0,-0.5821563,-65.01760632576841,-65.01760632576841,0.0,0.7494508,0.0,0.5957999999999999,3.4772999999999996,0.0,0.0,0.0,0.0,0.0,3.4,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,5.957999999999999,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.09733333333333334,0.6427777777777778,600000.4,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.2,0.0,0.0,0.0,1.0,0.0,0.0
5.0,4.568621,-127.57192001617818,-127.57192001617818,4.568621,0.6,0.9137242000000001,-25.514384003235637,-25.514384003235637,0.4623552,0.31425780000000003,0.40205078125,0.2784,0.9743999999999999,0.0,1492.1005280000002,0.0,0.0,0.0,0.6,0.4,0.4,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,1.392,0.0,2137.994423,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.09666666666666668,0.6409722222222223,200000.8,0.38263712861118315,0.29829163318872454,0.14147534495592118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,647.2531673999999,5.2385474,0.06562860000000001,0.0,1.0,0.4,0.0
6.0,-6.075936,-617.7607706418922,-617.7607706418922,-6.075936,0.0,-1.2151872,-123.55215412837845,-123.55215412837845,0.07199839999999999,0.2779648,0.17857421874999999,0.5906016,1.694608,0.0,1048.91044,0.0,0.0,0.0,2.0,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,2.9530079999999996,0.0,1048.91044,0.0,0.0,0.2,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.096,0.6391666666666667,1.0000000000000147,0.18390327404575352,0.16544368135929108,0.09545334774255754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,367.5593892,2.5948927999999998,0.030575400000000003,0.0,1.0,0.2,0.0
7.0,-7.7864260000000005,-269.22791466981516,-269.22791466981516,-7.7864260000000005,0.3,-0.7786426000000001,-26.922791466981515,-26.922791466981515,0.2123748,0.6529416,0.23414062500000005,0.38699999999999996,1.6677,0.0,2508.6735163000003,0.0,0.0,0.0,0.8,0.1,0.3,0.0,0.0,0.0,1.0,0.1,0.3,0.0,0.0,0.0,0.0,3.8699999999999997,0.0,2855.6016520000003,0.0,0.0,0.9,0.7,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.09533333333333334,0.6373611111111112,600000.4,0.29290509665317543,0.20939836379885662,0.0782807983160019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,433.9870779,3.6240398999999996,0.041946300000000006,0.0,1.0,0.3,0.0
8.0,-4.661341999999999,-347.89829170366653,-347.89829170366653,-4.661341999999999,0.0,-0.46613419999999994,-34.78982917036665,-34.78982917036665,0.0,0.8739006,0.0,0.5957999999999999,3.4772999999999996,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,5.957999999999999,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0650646686553955,250.0,0.09466666666666668,0.6355555555555555,800000.2,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.6,0.0,0.0,0.0,1.0,0.0,0.0
9.0,-0.9674689999999999,-7.377386968380564,-7.377386968380564,-0.9674689999999999,0.6,-0.1934938,-1.4754773936761127,-1.4754773936761127,0.490618,0.6137264,0.31732421875,0.2784,0.8352,0.0,1634.7593092000002,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,1.392,0.0,2059.01717,0.0,0.0,0.8,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,1.0650646686553955,250.0,0.094,0.63375,600000.4,0.3862673894363403,0.2834164408445358,0.17928333139419556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,600.0730682,5.1026622,0.058885,0.0,1.0,0.4,0.0
