episode,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline
0.0,0.1,0.3,0.1,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.005000000000000001,0.0,0.01,0.013000000000000001,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0115
1.0,0.35,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000001,0.018000000000000002,0.0049,0.010870000000000001,0.0,0.0,0.0,0.0,0.0165,0.007885
2.0,0.15,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000001,0.026000000000000002,0.0,0.008761300000000001,0.0,0.0,0.0,0.0,0.0205,0.004380650000000001
3.0,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.015000000000000001,0.029,0.0,0.006673687000000001,0.0,0.0,0.0,0.0,0.022000000000000002,0.0033368435000000005
4.0,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.02578947368421053,0.037526315789473685,0.005526315789473684,0.004606950130000001,0.0,0.0,0.0,0.0,0.03165789473684211,0.005066632959736842
5.0,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.031315789473684214,0.04078947368421053,0.00047105263157894584,0.028876670102384212,0.0,0.0,0.0,0.0,0.03605263157894737,0.014673861366981579
6.0,0.2631578947368421,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.04210526315789474,0.049315789473684216,0.0,0.02658790340136037,0.0,0.0,0.0,0.0,0.04571052631578948,0.013293951700680186
7.0,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.03710526315789474,0.05287134502923977,0.0061111111111111106,0.02432202436734677,0.0,0.0,0.0,0.0,0.04498830409356726,0.015216567739228939
8.0,0.2,0.2,0.15,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.04710526315789474,0.05587134502923977,0.021050000000000003,0.0220788041236733,0.0,0.0,0.0,0.0,0.05148830409356726,0.02156440206183665
9.0,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.04736842105263158,0.06439766081871345,0.02636581578947369,0.01985801608243657,0.0,0.0,0.0,0.0,0.05588304093567252,0.02311191593595513
10.0,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.06342105263157895,0.06239766081871345,0.026365315526315793,0.017659435921612204,0.0,0.0,0.0,0.0,0.06290935672514619,0.022012375723964
11.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.06842105263157895,0.06039766081871345,0.031101662371052635,0.015482841562396083,0.0,0.0,0.0,0.0,0.0644093567251462,0.02329225196672436
12.0,0.2,0.2,0.1,0.1,0.05,0.15,0.0,0.0,0.0,0.0,0.07342105263157896,0.06839766081871346,0.03079064574734211,0.02832801314677212,0.0,0.0,0.0,0.0,0.0709093567251462,0.029559329447057116
13.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0736842105263158,0.06639766081871346,0.03600905507934237,0.026044733015304397,0.0,0.0,0.0,0.0,0.07004093567251463,0.031026894047323384
14.0,0.15,0.15,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.06868421052631579,0.07939766081871345,0.04064896452854895,0.028784285685151352,0.0,0.0,0.0,0.0,0.07404093567251463,0.034716625106850155
15.0,0.2,0.05,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.06368421052631579,0.09739766081871346,0.03524247488326346,0.03149644282829984,0.0,0.0,0.0,0.0,0.08054093567251462,0.033369458855781645
16.0,0.25,0.05,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.07368421052631578,0.10539766081871346,0.034890050134430826,0.029181478400016836,0.0,0.0,0.0,0.0,0.08954093567251462,0.032035764267223835
17.0,0.15,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.07868421052631579,0.10839766081871346,0.039541149633086525,0.02688966361601667,0.0,0.0,0.0,0.0,0.09354093567251462,0.033215406624551594
18.0,0.25,0.2,0.2,0.05,0.05,0.15,0.0,0.0,0.0,0.0,0.09368421052631579,0.11139766081871347,0.03914573813675566,0.0396207669798565,0.0,0.0,0.0,0.0,0.10254093567251463,0.03938325255830608
19.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.09394736842105263,0.10939766081871347,0.04954375443959863,0.037224559310057935,0.0,0.0,0.0,0.0,0.10167251461988305,0.043384156874828286
20.0,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.09450292397660819,0.14628654970760235,0.049603872450758195,0.03485231371695735,0.0,0.0,0.0,0.0,0.12039473684210528,0.042228093083857776
21.0,0.35,0.05,0.15,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.10450292397660818,0.16428654970760237,0.04910783372625061,0.03250379057978778,0.0,0.0,0.0,0.0,0.1343947368421053,0.04080581215301919
22.0,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.09950292397660818,0.18333918128654975,0.0436167553889881,0.04596822635820042,0.0,0.0,0.0,0.0,0.14142105263157895,0.04479249087359426
23.0,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.11555555555555555,0.18133918128654974,0.04344374572983506,0.043508544094618413,0.0,0.0,0.0,0.0,0.14844736842105266,0.04347614491222673
24.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13055555555555556,0.17933918128654974,0.03800930827253671,0.04107345865367223,0.0,0.0,0.0,0.0,0.15494736842105267,0.03954138346310447
25.0,0.1,0.3,0.05,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.13055555555555556,0.18233918128654975,0.032629215189811336,0.0686627240671355,0.0,0.0,0.0,0.0,0.15644736842105267,0.05064596962847342
