episode,raw_return,semantic_return,shaped_return,return,success_rate,mean_reward,mean_semantic_reward,mean_shaped_reward,mean_semantic_accuracy_lcb,mean_semantic_uncertainty,mean_semantic_payload_kb,mean_semantic_quality_gap,mean_q_quality,mean_q_deadline,mean_q_energy,mean_q_risk,mean_q_utm,mean_q_defer,mean_q_cache_stale,path_cache_ratio,path_token_ratio,path_image_ratio,path_defer_ratio,path_cache_update_ratio,expert_agreement,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,mean_defer_count,max_q_quality,max_q_deadline,max_q_energy,max_q_risk,max_q_utm,non_cache_ratio,quality_cost,deadline_cost,quality_cost_normal,quality_cost_critical,deadline_cost_normal,deadline_cost_critical,conflict_cost,battery_cost,gpu_cost,escalation_cost,bc_loss,demo_samples,entropy_weight,service_prior_weight,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,lambda_quality_normal,lambda_quality_critical,lambda_deadline_normal,lambda_deadline_critical,lambda_conflict,lambda_battery,lambda_gpu,lambda_escalation,lambda_quality,lambda_deadline,mobility_update_interval,mean_flight_energy_j,mean_arrival_delay_s,mean_coverage_gain,mean_utm_conflict_risk,mobility_reuse_ratio,serve_task_ratio,avoid_conflict_ratio
0.0,-5.362856,-189.16452023249747,-205.16452023249747,-5.362856,0.2,-1.0725712,-37.83290404649949,-41.032904046499496,0.16380319999999998,0.5287371999999999,48.56123046875,0.5234,1.6369999999999998,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.0,1.0,0.4,0.0,0.2,0.0,0.0,0.0,2.617,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.2,1.3837318420410156,250.0,0.1,0.65,400000.6,0.20000079999999998,0.14800000000000002,0.098,0.015000000000000003,8.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.004500000000000001,4.0075,0.009000000000000001,3.0,46.8,0.0,0.0,0.0,0.6,0.0,0.0
1.0,-1.239126,-61.78629205543498,-77.82679205543498,-1.239126,0.625,-0.15489075,-7.723286506929372,-9.728349006929372,0.21814675,0.79866175,0.10076904296875,0.493,2.262,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.125,0.0,0.0,0.0,1.0,0.25,0.125,0.0,0.0,0.0,0.0,3.944,0.0,0.0,0.0,0.0,0.75,0.25,0.125,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.625,1.3837318420410156,250.0,0.09933333333333334,0.6481944444444445,750000.25,0.12500087499999993,0.09000000000000001,0.02750000000000001,0.010000000000000002,8.0,0.0,0.028320000000000005,0.0,0.0,0.0,0.051500000000000004,4.005,0.014160000000000002,3.0,20.740041625,0.09345275,0.001961375,0.0,0.625,0.0,0.0
2.0,-6.772837,-213.8832868536842,-238.24378685368416,-6.772837,0.7,-0.6772837,-21.38832868536842,-23.824378685368416,0.0,0.8097272999999999,0.0,0.5568000000000001,2.9232000000000005,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,5.5680000000000005,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,1.3837318420410156,250.0,0.09866666666666667,0.6463888888888889,700000.3,1.0000000000000002e-06,0.009999999999999998,0.009999999999999998,0.005000000000000001,8.0,0.0,0.026036800000000006,0.0,0.0,0.0,0.106,4.0025,0.013018400000000003,3.0,23.4,0.0,0.0,0.0,0.6,0.0,0.0
3.0,3.207739,-26.591031463419206,-34.82906826341921,3.207739,0.6,0.6415478,-5.318206292683842,-6.965813652683842,0.41099420000000003,0.4773362,0.40205078125,0.24532559999999998,0.7557256,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.4,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,1.2266279999999998,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,1.3837318420410156,250.0,0.098,0.6445833333333334,400000.6,0.3888160762983322,0.3041474643945694,0.1177616179585457,0.0,8.0,0.0,0.043776432000000004,0.0,0.0,0.0,0.1305,4.0,0.021888216000000002,3.0,15.6,0.0,0.0,0.0,0.6,0.0,0.0
4.0,-2.3218000000000005,-280.10285476267774,-304.10285476267774,-2.3218000000000005,0.1111111111111111,-0.25797777777777786,-31.122539418075306,-33.78920608474197,0.15452257777777778,0.753953,0.0895724826388889,0.4671111111111111,2.446888888888889,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,1.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,4.204,0.0,0.0,0.0,0.0,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.3837318420410156,250.0,0.09733333333333334,0.6427777777777778,666667.0,0.10357581521224977,0.09509978496366078,0.0942216146654553,0.03944444444444445,8.0,0.0061111111111111106,0.04133866768,0.0,0.0,0.0,0.115,4.019722222222223,0.023724889395555556,3.0,32.38288111111111,0.12797233333333333,-0.001608,0.0,0.6666666666666666,0.0,0.1111111111111111
5.0,2.2217290000000007,-239.57031959896156,-247.84165826664156,2.2217290000000007,0.6,0.4443458000000001,-47.91406391979231,-49.568331653328315,0.44994004,0.48181700000000005,0.3224609375,0.31125875999999997,0.7288587599999999,0.0,3369.4269106,0.0,0.0,0.0,0.8,0.4,0.4,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,1.5562937999999997,0.0,3930.2870510000002,0.0,0.0,0.6,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,1.3837318420410156,250.0,0.09666666666666668,0.6409722222222223,400000.6,0.3727953187423706,0.3492921934127807,0.22747658616304398,0.034444444444444444,8.0,0.0010499999999999989,0.058925281003200006,0.0,0.0,0.0,0.1395,4.017222222222222,0.0299876405016,3.0,992.7237774000001,8.3088756,0.0496792,0.0,0.6,0.4,0.0
6.0,-1.5738029999999996,-342.7217627652511,-366.7562072096956,-1.5738029999999996,0.2,-0.31476059999999995,-68.54435255305023,-73.35124144193912,0.11332040000000002,0.3842002,0.2408203125,0.5234,1.3586,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.2,0.0,0.0,0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.0,2.617,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3837318420410156,250.0,0.096,0.6391666666666667,200000.8,0.18665863941745758,0.18297266232967377,0.10639779406785965,0.049444444444444444,8.0,0.0,0.056336028193168006,0.0,0.0,0.0,0.12400000000000001,4.0247222222222225,0.028168014096584003,3.0,122.21064759999999,0.641247,0.011737599999999999,0.0,0.6,0.0,0.0
7.0,-2.7175640000000003,144.17397162053624,143.19329956414995,-2.7175640000000003,0.7777777777777778,-0.3019515555555556,16.019330180059583,15.910366618238884,0.28491,0.7824093333333333,27.068033854166668,0.43822222222222224,2.139555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,3.944,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,1.3837318420410156,250.0,0.09533333333333334,0.6373611111111112,777778.0,0.21356372313706073,0.1765977352526453,0.13539015663994683,0.04444444444444444,7.998,0.0,0.07599489013345856,0.0,0.0,0.0,0.1862777777777778,4.021222222222223,0.03799744506672928,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
8.0,-6.653055999999999,114.90354675276748,113.22704675276749,-6.653055999999999,1.0,-0.6653055999999999,11.490354675276748,11.32270467527675,0.07460409999999999,0.9046752,21.983544921875,0.6032,3.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,6.031999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.3837318420410156,250.0,0.09466666666666668,0.6355555555555555,900000.1,0.10000089999999992,0.07900000000000001,0.054000000000000006,0.039444444444444435,7.996,0.0,0.07323494123212397,0.0,0.0,0.0,0.2607777777777778,4.017722222222223,0.036617470616061985,3.0,12.9872592,0.1104359,0.0017871999999999999,0.0,0.6,0.0,0.0
9.0,-5.370415,-676.8448380732543,-708.8682825176987,-5.370415,0.0,-1.0740830000000001,-135.36896761465087,-141.77365650353974,0.0,0.33336060000000006,0.0,0.6626,2.0545999999999998,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3129999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3837318420410156,250.0,0.094,0.63375,1.0,1e-06,0.01,0.01,0.054444444444444434,8.0,0.0,0.07050259181980273,0.0,0.0,0.0,0.24527777777777776,4.027222222222222,0.035251295909901365,3.0,78.0,0.0,0.0,0.0,0.6,0.0,0.0
